Category,Cost,Cost Centre,Date,Description,Header Ref,Ledger,Nominal Code,Nominal Name,P&L Line,Project ID,Ref,Supplier ID,Type,Unit,Value
Subcontractor,4788,P-DIRECT,44797,28/08/2022 H Lake Timesheet No: L001260097 Qty 45 @ rate Â£1,3931799,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000606,358751,Sup000648,INV,BU008,810.0
Subcontractor,7648,P-SUB,44797,"Subcontractor provided weekending 21/08/22
300.00 per day",3931800,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000054,358752,Sup000648,INV,BU008,1200.0
Subcontractor,5042,P-SUB,44797,"Subcontractor provided weekending 21/08/22
19.87 per hour",3931801,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000606,358753,Sup000648,INV,BU008,894.15
Subcontractor,8779,P-SUB,44797,"Subcontractor provided weekending 21/08/22
18.87 per hour",3931802,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000606,358754,Sup000648,INV,BU008,849.15
Subcontractor,214,P-SUB,44797,"Subcontractor provided weekending 28/08/22
260.00 per day",3931803,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000602,358755,Sup000648,INV,BU008,1300.0
Subcontractor,3145,P-SUB,44797,"Document Controller provided weekending 21/08/22
32.14 per hour",3931804,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000054,358756,Sup000648,INV,BU008,1478.44
Subcontractor,163,P-SUB,44804,"Subcontractor provided weekending 30/10/22
18.00 per hour",3934130,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000606,358757,Sup000648,INV,BU008,810.0
Subcontractor,4025,P-DIRECT,44804,28/08/2022 M Laurentiu Serb Timesheet No: L001260582 Qty 5 @ rate Â£30,3934132,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000602,358758,Sup000648,INV,BU008,1500.0
Subcontractor,2994,P-SUB,44804,"Subcontractor provided weekending 28/08/22
19.87 per hour",3934133,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000606,358759,Sup000648,INV,BU008,894.15
Subcontractor,2582,P-DIRECT,44804,28/08/2022 M Smith Timesheet No: L001259923 Qty 45 @ rate Â£18.8,3934134,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000606,358760,Sup000648,INV,BU008,849.15
Subcontractor,8322,P-SUB,44804,"Subcontractor provided weekending 21/08/22
260.00 per day",3934135,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000602,358761,Sup000648,INV,BU008,1300.0
Subcontractor,9589,P-SUB,44818,"Subcontractor provided weekending 30/10/22
300.00 per day",3939004,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000054,358762,Sup000648,INV,BU008,1500.0
Subcontractor,198,P-SUB,44860,"Subcontractor provided on HS2 weekending 11.09.22
300.00 per shift",3953681,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000054,358763,Sup000648,INV,BU008,1500.0
Subcontractor,1138,P-SUB,44867,"Subcontractor provided weekending 21/08/22
18.00 per hour",3956068,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000606,358764,Sup000648,INV,BU008,810.0
Subcontractor,4410,P-SUB,44867,"Document Controller provided weekending 30/10/22
32.14 per hour",3956069,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000054,358765,Sup000648,INV,BU008,1607.0
Subcontractor,6203,P-SUB,44867,"Subcontractor provided weekending 30/10/22
19.87 per hour",3956070,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000606,358766,Sup000648,INV,BU008,1500.0
Subcontractor,6695,P-SUB,44867,"subcontractor provided on EWR week ending 10/07/22
18.87 per hour",3956071,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000606,358767,Sup000648,INV,BU008,894.15
Subcontractor,9288,P-SUB,44867,"Subcontractor provided weekending 30/10/22
18.87 per hour",3956072,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000606,358768,Sup000648,INV,BU008,849.15
Hire Supplier,7163,P-DIRECT,44872,Trailer hire for 3 days charged at 120.00 per day,INV-2016377,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000054,358771,Sup000649,INV,BU008,360.0
Material Supplier,8038,P-DIRECT,44859,"Felling of copse including poplars, ash, oak and understory",INV-002009,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000602,358775,Sup000652,INV,BU008,20000.0
Subcontractor,3132,P-DIRECT,44859,"Tuesday 25/10/2022 Mobilisation to CE029 Netherstow Road
Stood + down for 4 hours, delivery of whole tree chipper,
grapplesaw excavator, Woodchip bins Qty 4 @ unit price Â£500
TOTAL Â£20",INV-002009,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000632,358776,Sup000652,INV,BU008,2000.0
Subcontractor,2523,P-DIRECT,44859,Supply of CPCS tele handler operator Tuesday 25/10/2022 Qty 1 @ unit price Â£32,INV-002009,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000632,358777,Sup000652,INV,BU008,320.0
Subcontractor,4391,P-DIRECT,44859,"Wednesday 26/10/2022 2.5 hours stood down waiting for ECOW
checks and briefing from Alin Qty 2.50 unit price @ Â£500
TOTAL Â£12",INV-002009,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000632,358778,Sup000652,INV,BU008,1250.0
Subcontractor,2998,P-DIRECT,44859,"Thursday 27/10/2022 3 hours stood down for ECOW checks and
briefing Qty 3 @ unit price Â£500
TOTAL Â£15",INV-002009,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000632,358779,Sup000652,INV,BU008,1500.0
Subcontractor,3347,P-SUB,44868,"Subcontractor services provided on HS2
140.00 per day",186,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000054,358812,Sup000667,INV,BU008,560.0
Subcontractor,2196,P-DIRECT,44855,"3 man team with site supervisor to locate and clear the drainage Qty 4 @ unit rate Â£950
TOTAL 380",SI-18442,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000602,358851,Sup000676,INV,BU008,3800.0
Subcontractor,1186,P-DIRECT,44855,"4 man team with site supervisor to locate and clear the drainage Qty 1 @ unit price Â£1250
TOTAL Â£12",SI-18442,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000602,358852,Sup000676,INV,BU008,1250.0
Subcontractor,7015,P-DIRECT,44855,"Tracked chipper 5 days Qty 1 @ unit price Â£500
TOTAL Â£5",SI-18442,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000602,358853,Sup000676,INV,BU008,500.0
Subcontractor,4222,P-DIRECT,44855,"Mileage 56.65 miles at 40ppm Qty 10 @ unit price Â£10 
TOTAL Â£2",SI-18442,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000602,358854,Sup000676,INV,BU008,226.0
Subcontractor,328,P-DIRECT,44874,"Period/End 04/11/2022 T/S GEN002638073
T3U5747107 Mr R TunidauBasic Days 5.00 HOURS @ 215. 00/ HOUR
TOTAL Â£107",PINF2291331,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000054,359225,Sup000656,INV,BU008,1075.0
Subcontractor,2357,P-DIRECT,44860,"T/S No: 537449 21/10/2022 M Abdalla
PO Ref: 1080733 Project Coordinator
TOTAL Â£74",AE73592,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000602,359226,Sup000609,INV,BU008,740.0
Subcontractor,8549,P-DIRECT,44874,"Period/End 04/11/2022 T/S GEN002638075
U-00071661 Mr J Booth Basic Days 5.00 HOURS @ 200. 00/ HOUR",PINF2291333,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000054,359227,Sup000656,INV,BU008,1000.0
Subcontractor,5240,P-DIRECT,44874,"Period/End 04/11/2022 T/S GEN002638072
U-00071660 Mr J GalbraithBasic Days 5.00 HOURS @ 305. 00/ HOUR",PINF2291330,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000054,359228,Sup000656,INV,BU008,1525.0
Subcontractor,6241,P-DIRECT,44874,"Period/End 04/11/2022 T/S GEN002637554
T2U5235560 Mr F HamanBasic Days 5.00 HOURS @ 250. 00/ HOUR",PINF2291232,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000054,359229,Sup000656,INV,BU008,1250.0
Subcontractor,9072,P-DIRECT,44874,"Period/End 04/11/2022 T/S GEN002638074 U-00063577 Mr M VuanicaBuasic Days
5.00 HOURS @ 230. 00/ HOUR
TOTAL Â£115",PINF2291332,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000054,359231,Sup000656,INV,BU008,1150.0
Subcontractor,4218,P-DIRECT,44876,"HS2 Qty 4 Unit price Â£190
TOTAL Â£7",INV-0091,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000054,359232,Sup000668,INV,BU008,760.0
Subcontractor,4448,P-DIRECT,44876,"Travel qty 512 unit price Â£0.45
TOTAL Â£230.",INV-0091,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000054,359233,Sup000668,INV,BU008,230.4
Subcontractor,4307,P-DIRECT,44876,"Towing qty 211 unit price Â£.0.60
TOTAL Â£126.",INV-0091,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000054,359234,Sup000668,INV,BU008,126.6
Subcontractor,131,P-DIRECT,44876,"Brushcutter/ hedge cutter Qty 1 unit price Â£23.20
TOTAL Â£",INV-0091,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000054,359235,Sup000668,INV,BU008,50.0
Subcontractor,6109,P-DIRECT,44876,"Diesel for post knocker Qty 1 unit price Â£23.20 
TOTAL Â£23.",INV-0091,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000054,359236,Sup000668,INV,BU008,23.2
Subcontractor,7641,P-DIRECT,44876,"Diesel for 3T excavator Qty 1 unit price Â£37.65
TOTAL Â£37.",INV-0091,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000054,359237,Sup000668,INV,BU008,37.65
Subcontractor,6193,P-DIRECT,44855,"HS2 EEW 17th - 20th October 2022 
4 units x Â£140.00/unit
TOTAL Â£5",184,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000054,359238,Sup000667,INV,BU008,560.0
Subcontractor,3484,P-DIRECT,44875,"HS2 EEW 7th - 10th November 2022 4 units x Â£140.00/unit
TOTAL Â£5",187,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000054,360004,Sup000667,INV,BU008,560.0
Subcontractor,2904,P-DIRECT,44844,pallet of mulch and 8 bags of tacifyer,INV-0471,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000606,360586,Sup000651,INV,BU008,1300.0
Subcontractor,3153,P-SUB,44879,"Consultancy Project Management duties on HS2 phase 2 A
Weekending 11/09/22",4032,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000054,360606,Sup000655,INV,BU008,2500.0
Subcontractor,4685,P-SUB,44874,Subcontractor provided on EWR weekending 05.06.22 - 18.87 per hour,3958521,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000606,360607,Sup000648,INV,BU008,1475.0
Subcontractor,7257,P-SUB,44874,"INVOICE 3958522
A Haman Mileage Expenses weekending 30/10/22 @ .45p per mile (114.00 per day)",3958522,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000606,360608,Sup000648,INV,BU008,256.5
Subcontractor,7303,P-DIRECT,44876,"Supply of tractor plus operator, water bowser and suction hose for seeding 
5 days charged at 895.00 per day",INV-2016390,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000632,360609,Sup000649,INV,BU008,4475.0
Subcontractor,756,P-DIRECT,44876,"Delivery & collection charge, 100.00 each way",INV-2016390,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000632,360610,Sup000649,INV,BU008,100.0
Subcontractor,8776,P-DIRECT,44879,7 veg ops x 5 days,INV-0553,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000606,360612,Sup000651,INV,BU008,8750.0
Material Supplier,4211,P-DIRECT,44879,1 SSSTS for 5 days,INV-0553,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000606,360613,Sup000651,INV,BU008,1500.0
Subcontractor,3418,P-DIRECT,44879,"
2 ops x 5 days",INV-0553,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000606,360614,Sup000651,INV,BU008,2000.0
Subcontractor,8139,P-DIRECT,44879,Accommodation & sustenance,INV-0553,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000606,360615,Sup000651,INV,BU008,4000.0
Subcontractor,2487,P-DIRECT,44879,Welfare x 5 days,INV-0553,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000606,360616,Sup000651,INV,BU008,400.0
Subcontractor,4400,P-SUB,44874,"INVOICE 3958523:
Subcontractor provided weekending 30/10/22 @ 295.00 per shift",3958523,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000606,360617,Sup000648,INV,BU008,1475.0
Subcontractor,8215,P-DIRECT,44864,"Sub Contract Services x 20 @ Â£190
Mileage x 20 @ Â£5.",135,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000603,360618,Sup000654,INV,BU008,3913.0
Subcontractor,2043,P-DIRECT,44848,"Tree and Vegetation clearance for Newt Fence installation.
A 4 meter wide strip to be cleared across land
adjacent to pathway. Following the blue stakes set out
by Volker engineers the use of robo-flails will cut down Vegetation",INV-0091,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000627,360619,Sup000657,INV,BU008,12450.97
Subcontractor,8757,P-SUB,44876,Subcontractor Services provided on HS2 @ 160.00 per day,INV00253,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000054,360622,Sup000659,INV,BU008,800.0
Subcontractor,4786,P-SUB,44876,Mileage charged at .45p per mile,INV00253,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000054,360623,Sup000659,INV,BU008,429.3
Subcontractor,5061,P-SUB,44874,Document controller provided weekending 06/11/22 @ 32.14 per hour,3958516,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000054,360624,Sup000648,INV,BU008,1607.0
Subcontractor,1735,P-SUB,44876,Subcontractor services provided on EWR @ 150.00 per day,51,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000606,360625,Sup000669,INV,BU008,750.0
Subcontractor,5258,P-SUB,44876,Accommodation - 70.00 per night,51,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000606,360626,Sup000669,INV,BU008,280.0
Subcontractor,5745,P-SUB,44876,Work Away Allowance - 20.00 per night,51,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000606,360627,Sup000669,INV,BU008,80.0
Subcontractor,4951,P-SUB,44876,Travel costs - .45p per mile,51,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000606,360628,Sup000669,INV,BU008,221.4
Subcontractor,5317,P-DIRECT,44879,"One day aquatic planting at Access 18, EEA3 site.
Works date: 11/11/22
Day rate is Â£180 
Site contact Jacob Sheridan.
Access 18, 108032",29,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000603,360643,Sup000671,INV,BU008,216.9
Subcontractor,9510,P-SUB,44874,"INVOICE 3958520
A Haman Mileage Expenses weekending 23/10/22 @ .45p per mile (114.00 per day)",3958520,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000606,360659,Sup000648,INV,BU008,256.5
Subcontractor,8458,P-SUB,44841,"Cost for 2 operatives & 2 nr brushcutters, including fuels and travel",INV-0086,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000627,360677,Sup000657,INV,BU008,650.0
Subcontractor,8534,P-SUB,44879,"Supervision of Logistics Team & Stocks
@ 220.00 per day",RSK10,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000606,360678,Sup000693,INV,BU008,1100.0
Subcontractor,9433,P-SUB,44876,Subcontractor services provided on EWR @ 3000.00 per shift,INV2235,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000606,360679,Sup000684,INV,BU008,1500.0
Subcontractor,9556,P-SUB,44876,Accommodation @ Â£100 per nigh,INV2235,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000606,360680,Sup000684,INV,BU008,400.0
Subcontractor,8014,P-SUB,44868,"Document Controller - Bernie O'Hara - 230.00 per day
weekending 30/10/22",SINV012653,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000606,360681,Sup000650,INV,BU008,1150.0
Subcontractor,6533,P-SUB,44868,"Subcontractor - Laszlo Izsak - 17.50 per hour
weekending 30/10/22",SINV012653,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000606,360682,Sup000650,INV,BU008,831.25
Subcontractor,6672,P-SUB,44868,"Subcontractor - Liam Blake - 280.00 per day
weekending 30/10/22",SINV012653,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000606,360683,Sup000650,INV,BU008,1400.0
Subcontractor,4532,P-SUB,44868,"Subcontractor Ben Cable - 22.50 per hour
weekending 30/10/22",SINV012653,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000054,360684,Sup000650,INV,BU008,1012.5
Subcontractor,3206,P-SUB,44855,"Sub-contractor services provided on HS2
4 days at 190.00 per day",INV-0088,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000054,360687,Sup000668,INV,BU008,760.0
Subcontractor,1292,P-SUB,44855,Mileage claim,INV-0088,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000054,360688,Sup000668,INV,BU008,271.35
Subcontractor,2421,P-SUB,44855,"Expense claim, paid for wooden dowel and a tin of stain",INV-0088,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000054,360689,Sup000668,INV,BU008,26.64
Subcontractor,5206,P-SUB,44848,SSSTS Subcontractor Provided - 150.00 per day,47,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000606,360690,Sup000669,INV,BU008,750.0
Subcontractor,7135,P-SUB,44848,Accommodation - 70.00 per night,47,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000606,360691,Sup000669,INV,BU008,280.0
Subcontractor,6532,P-SUB,44848,Subsistence,47,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000606,360692,Sup000669,INV,BU008,80.0
Subcontractor,9955,P-SUB,44848,Mileage - .45p per mile,47,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000606,360693,Sup000669,INV,BU008,225.9
Subcontractor,3926,P-SUB,44862,"Sub-contractor services provided on site
5 days charged at 150.00 per day",49,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000606,360694,Sup000669,INV,BU008,750.0
Subcontractor,4141,P-SUB,44862,"Accommodation allowance
paid at 70.00 per night",49,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000606,360695,Sup000669,INV,BU008,280.0
Subcontractor,9951,P-SUB,44862,"Daily allowance 
paid at 20.00 per day",49,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000606,360696,Sup000669,INV,BU008,80.0
Subcontractor,6200,P-SUB,44862,"Mileage claim, mileage paid at .45p per mile",49,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000606,360697,Sup000669,INV,BU008,220.5
Subcontractor,7361,P-SUB,44858,Sub-contractor services provided on HS2,1359,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000054,360698,Sup000672,INV,BU008,1250.0
Subcontractor,5387,P-SUB,44852,Sub-contractor services provided on HS2,1358,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000054,360699,Sup000672,INV,BU008,1250.0
Subcontractor,197,P-DIRECT,44873,3 x Fencing Ops,INV-0535,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000606,360822,Sup000651,INV,BU008,3600.0
Subcontractor,8282,P-DIRECT,44873,Accom & Sustenance,INV-0535,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000606,360823,Sup000651,INV,BU008,1500.0
Subcontractor,4837,P-DIRECT,44873,1 x Welfare,INV-0535,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000606,360824,Sup000651,INV,BU008,400.0
Material Supplier,4164,P-DIRECT,44873,Fuel,INV-0535,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000606,360825,Sup000651,INV,BU008,120.0
Material Supplier,9159,P-DIRECT,44873,2 climbers x 2 days,INV-0536,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000606,360826,Sup000651,INV,BU008,1440.0
Subcontractor,896,P-DIRECT,44873,2 veg ops x 3 days,INV-0536,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000606,360827,Sup000651,INV,BU008,1800.0
Material Supplier,8405,P-DIRECT,44873,1 SSSTS x 5 days,INV-0536,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000606,360828,Sup000651,INV,BU008,1800.0
Subcontractor,3713,P-DIRECT,44873,Accommodation & sustenance,INV-0536,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000606,360829,Sup000651,INV,BU008,1500.0
Subcontractor,6534,P-DIRECT,44873,Welfare x 5 days,INV-0536,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000606,360830,Sup000651,INV,BU008,400.0
Material Supplier,7893,P-DIRECT,44873,Fuel,INV-0536,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000606,360831,Sup000651,INV,BU008,120.0
Subcontractor,3941,P-DIRECT,44873,2 PTS hydro Operatives x 5 days,INV-0537,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000606,360832,Sup000651,INV,BU008,3600.0
Material Supplier,3379,P-DIRECT,44873,1 SSSTS x 5 days,INV-0537,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000606,360833,Sup000651,INV,BU008,1800.0
Subcontractor,4252,P-DIRECT,44873,Hydroseeder unit x 5 days,INV-0537,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000606,360834,Sup000651,INV,BU008,1900.0
Subcontractor,8169,P-DIRECT,44873,1 pallet of material,INV-0537,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000606,360835,Sup000651,INV,BU008,1300.0
Subcontractor,3071,P-DIRECT,44873,1 chapter 8 towing vehicle,INV-0537,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000606,360836,Sup000651,INV,BU008,400.0
Subcontractor,5666,P-DIRECT,44873,Accom & Sus,INV-0537,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000606,360837,Sup000651,INV,BU008,1500.0
Subcontractor,9799,P-DIRECT,44873,Fuel for vehicle and hydro,INV-0537,PL,691082004CIS,Subcontractors CIS,Subcontractors,Proj000606,360838,Sup000651,INV,BU008,240.0
