Unit,P&L Line,Nominal Code,Nominal Name,Ledger,Type,Value,Ref,Date,Description,Header Ref,Project ID,Cost Centre,Supplier ID
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,849.15,358768,44867,"Subcontractor provided weekending 30/10/22
18.87 per hour",3956072,Proj000606,P-SUB,Sup000648
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,360,358771,44872,Trailer hire for 3 days charged at 120.00 per day,INV-2016377,Proj000054,P-DIRECT,Sup000649
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,20000,358775,44859,"Felling of copse including poplars, ash, oak and understory",INV-002009,Proj000602,P-DIRECT,Sup000652
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,2000,358776,44859,"Tuesday 25/10/2022 Mobilisation to CE029 Netherstow Road
Stood + down for 4 hours, delivery of whole tree chipper,
grapplesaw excavator, Woodchip bins Qty 4 @ unit price £500
TOTAL £20",INV-002009,Proj000632,P-DIRECT,Sup000652
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,320,358777,44859,Supply of CPCS tele handler operator Tuesday 25/10/2022 Qty 1 @ unit price £32,INV-002009,Proj000632,P-DIRECT,Sup000652
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,1250,358778,44859,"Wednesday 26/10/2022 2.5 hours stood down waiting for ECOW
checks and briefing from Alin Qty 2.50 unit price @ £500
TOTAL £12",INV-002009,Proj000632,P-DIRECT,Sup000652
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,1500,358779,44859,"Thursday 27/10/2022 3 hours stood down for ECOW checks and
briefing Qty 3 @ unit price £500
TOTAL £15",INV-002009,Proj000632,P-DIRECT,Sup000652
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,560,358812,44868,"Subcontractor services provided on HS2
140.00 per day",186,Proj000054,P-SUB,Sup000667
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,3800,358851,44855,"3 man team with site supervisor to locate and clear the drainage Qty 4 @ unit rate £950
TOTAL 380",SI-18442,Proj000602,P-DIRECT,Sup000676
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,1250,358852,44855,"4 man team with site supervisor to locate and clear the drainage Qty 1 @ unit price £1250
TOTAL £12",SI-18442,Proj000602,P-DIRECT,Sup000676
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,500,358853,44855,"Tracked chipper 5 days Qty 1 @ unit price £500
TOTAL £5",SI-18442,Proj000602,P-DIRECT,Sup000676
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,226,358854,44855,"Mileage 56.65 miles at 40ppm Qty 10 @ unit price £10 
TOTAL £2",SI-18442,Proj000602,P-DIRECT,Sup000676
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,1075,359225,44874,"Period/End 04/11/2022 T/S GEN002638073
T3U5747107 Mr R TunidauBasic Days 5.00 HOURS @ 215. 00/ HOUR
TOTAL £107",PINF2291331,Proj000054,P-DIRECT,Sup000656
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,740,359226,44860,"T/S No: 537449 21/10/2022 M Abdalla
PO Ref: 1080733 Project Coordinator
TOTAL £74",AE73592,Proj000602,P-DIRECT,Sup000609
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,1000,359227,44874,"Period/End 04/11/2022 T/S GEN002638075
U-00071661 Mr J Booth Basic Days 5.00 HOURS @ 200. 00/ HOUR",PINF2291333,Proj000054,P-DIRECT,Sup000656
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,1525,359228,44874,"Period/End 04/11/2022 T/S GEN002638072
U-00071660 Mr J GalbraithBasic Days 5.00 HOURS @ 305. 00/ HOUR",PINF2291330,Proj000054,P-DIRECT,Sup000656
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,1250,359229,44874,"Period/End 04/11/2022 T/S GEN002637554
T2U5235560 Mr F HamanBasic Days 5.00 HOURS @ 250. 00/ HOUR",PINF2291232,Proj000054,P-DIRECT,Sup000656
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,1150,359231,44874,"Period/End 04/11/2022 T/S GEN002638074 U-00063577 Mr M VuanicaBuasic Days
5.00 HOURS @ 230. 00/ HOUR
TOTAL £115",PINF2291332,Proj000054,P-DIRECT,Sup000656
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,760,359232,44876,"HS2 Qty 4 Unit price £190
TOTAL £7",INV-0091,Proj000054,P-DIRECT,Sup000668
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,230.4,359233,44876,"Travel qty 512 unit price £0.45
TOTAL £230.",INV-0091,Proj000054,P-DIRECT,Sup000668
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,126.6,359234,44876,"Towing qty 211 unit price £.0.60
TOTAL £126.",INV-0091,Proj000054,P-DIRECT,Sup000668
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,50,359235,44876,"Brushcutter/ hedge cutter Qty 1 unit price £23.20
TOTAL £",INV-0091,Proj000054,P-DIRECT,Sup000668
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,23.2,359236,44876,"Diesel for post knocker Qty 1 unit price £23.20 
TOTAL £23.",INV-0091,Proj000054,P-DIRECT,Sup000668
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,37.65,359237,44876,"Diesel for 3T excavator Qty 1 unit price £37.65
TOTAL £37.",INV-0091,Proj000054,P-DIRECT,Sup000668
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,560,359238,44855,"HS2 EEW 17th - 20th October 2022 
4 units x £140.00/unit
TOTAL £5",184,Proj000054,P-DIRECT,Sup000667
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,560,360004,44875,"HS2 EEW 7th - 10th November 2022 4 units x £140.00/unit
TOTAL £5",187,Proj000054,P-DIRECT,Sup000667
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,1435,360453,44825,,SI-18440,Proj000602,P-DIRECT,Sup000676
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,1300,360586,44844,pallet of mulch and 8 bags of tacifyer,INV-0471,Proj000606,P-DIRECT,Sup000651
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,2500,360606,44879,"Consultancy Project Management duties on HS2 phase 2 A
Weekending 11/09/22",4032,Proj000054,P-SUB,Sup000655
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,1475,360607,44874,Subcontractor provided on EWR weekending 05.06.22 - 18.87 per hour,3958521,Proj000606,P-SUB,Sup000648
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,256.5,360608,44874,"INVOICE 3958522
A Haman Mileage Expenses weekending 30/10/22 @ .45p per mile (114.00 per day)",3958522,Proj000606,P-SUB,Sup000648
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,4475,360609,44876,"Supply of tractor plus operator, water bowser and suction hose for seeding 
5 days charged at 895.00 per day",INV-2016390,Proj000632,P-DIRECT,Sup000649
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,100,360610,44876,"Delivery & collection charge, 100.00 each way",INV-2016390,Proj000632,P-DIRECT,Sup000649
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,8750,360612,44879,7 veg ops x 5 days,INV-0553,Proj000606,P-DIRECT,Sup000651
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,1500,360613,44879,1 SSSTS for 5 days,INV-0553,Proj000606,P-DIRECT,Sup000651
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,2000,360614,44879,"
2 ops x 5 days",INV-0553,Proj000606,P-DIRECT,Sup000651
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,4000,360615,44879,Accommodation & sustenance,INV-0553,Proj000606,P-DIRECT,Sup000651
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,400,360616,44879,Welfare x 5 days,INV-0553,Proj000606,P-DIRECT,Sup000651
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,1475,360617,44874,"INVOICE 3958523:
Subcontractor provided weekending 30/10/22 @ 295.00 per shift",3958523,Proj000606,P-SUB,Sup000648
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,3913,360618,44864,"Sub Contract Services x 20 @ £190
Mileage x 20 @ £5.",135,Proj000603,P-DIRECT,Sup000654
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,12450.97,360619,44848,"Tree and Vegetation clearance for Newt Fence installation.
A 4 meter wide strip to be cleared across land
adjacent to pathway. Following the blue stakes set out
by Volker engineers the use of robo-flails will cut down Vegetation",INV-0091,Proj000627,P-DIRECT,Sup000657
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,800,360622,44876,Subcontractor Services provided on HS2 @ 160.00 per day,INV00253,Proj000054,P-SUB,Sup000659
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,429.3,360623,44876,Mileage charged at .45p per mile,INV00253,Proj000054,P-SUB,Sup000659
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,1607,360624,44874,Document controller provided weekending 06/11/22 @ 32.14 per hour,3958516,Proj000054,P-SUB,Sup000648
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,750,360625,44876,Subcontractor services provided on EWR @ 150.00 per day,51,Proj000606,P-SUB,Sup000669
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,280,360626,44876,Accommodation - 70.00 per night,51,Proj000606,P-SUB,Sup000669
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,80,360627,44876,Work Away Allowance - 20.00 per night,51,Proj000606,P-SUB,Sup000669
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,221.4,360628,44876,Travel costs - .45p per mile,51,Proj000606,P-SUB,Sup000669
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,216.9,360643,44879,"One day aquatic planting at Access 18, EEA3 site.
Works date: 11/11/22
Day rate is £180 
Site contact Jacob Sheridan.
Access 18, 108032",29,Proj000603,P-DIRECT,Sup000671
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,256.5,360659,44874,"INVOICE 3958520
A Haman Mileage Expenses weekending 23/10/22 @ .45p per mile (114.00 per day)",3958520,Proj000606,P-SUB,Sup000648
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,650,360677,44841,"Cost for 2 operatives & 2 nr brushcutters, including fuels and travel",INV-0086,Proj000627,P-SUB,Sup000657
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,1100,360678,44879,"Supervision of Logistics Team & Stocks
@ 220.00 per day",RSK10,Proj000606,P-SUB,Sup000693
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,1500,360679,44876,Subcontractor services provided on EWR @ 3000.00 per shift,INV2235,Proj000606,P-SUB,Sup000684
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,400,360680,44876,Accommodation @ £100 per nigh,INV2235,Proj000606,P-SUB,Sup000684
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,1150,360681,44868,"Document Controller - Bernie O'Hara - 230.00 per day
weekending 30/10/22",SINV012653,Proj000606,P-SUB,Sup000650
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,831.25,360682,44868,"Subcontractor - Laszlo Izsak - 17.50 per hour
weekending 30/10/22",SINV012653,Proj000606,P-SUB,Sup000650
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,1400,360683,44868,"Subcontractor - Liam Blake - 280.00 per day
weekending 30/10/22",SINV012653,Proj000606,P-SUB,Sup000650
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,1012.5,360684,44868,"Subcontractor Ben Cable - 22.50 per hour
weekending 30/10/22",SINV012653,Proj000054,P-SUB,Sup000650
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,760,360687,44855,"Sub-contractor services provided on HS2
4 days at 190.00 per day",INV-0088,Proj000054,P-SUB,Sup000668
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,271.35,360688,44855,Mileage claim,INV-0088,Proj000054,P-SUB,Sup000668
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,26.64,360689,44855,"Expense claim, paid for wooden dowel and a tin of stain",INV-0088,Proj000054,P-SUB,Sup000668
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,750,360690,44848,SSSTS Subcontractor Provided - 150.00 per day,47,Proj000606,P-SUB,Sup000669
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,280,360691,44848,Accommodation - 70.00 per night,47,Proj000606,P-SUB,Sup000669
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,80,360692,44848,Subsistence,47,Proj000606,P-SUB,Sup000669
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,225.9,360693,44848,Mileage - .45p per mile,47,Proj000606,P-SUB,Sup000669
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,750,360694,44862,"Sub-contractor services provided on site
5 days charged at 150.00 per day",49,Proj000606,P-SUB,Sup000669
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,280,360695,44862,"Accommodation allowance
paid at 70.00 per night",49,Proj000606,P-SUB,Sup000669
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,80,360696,44862,"Daily allowance 
paid at 20.00 per day",49,Proj000606,P-SUB,Sup000669
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,220.5,360697,44862,"Mileage claim, mileage paid at .45p per mile",49,Proj000606,P-SUB,Sup000669
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,1250,360698,44858,Sub-contractor services provided on HS2,1359,Proj000054,P-SUB,Sup000672
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,1250,360699,44852,Sub-contractor services provided on HS2,1358,Proj000054,P-SUB,Sup000672
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,3600,360822,44873,3 x Fencing Ops,INV-0535,Proj000606,P-DIRECT,Sup000651
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,1500,360823,44873,Accom & Sustenance,INV-0535,Proj000606,P-DIRECT,Sup000651
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,400,360824,44873,1 x Welfare,INV-0535,Proj000606,P-DIRECT,Sup000651
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,120,360825,44873,Fuel,INV-0535,Proj000606,P-DIRECT,Sup000651
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,1440,360826,44873,2 climbers x 2 days,INV-0536,Proj000606,P-DIRECT,Sup000651
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,1800,360827,44873,2 veg ops x 3 days,INV-0536,Proj000606,P-DIRECT,Sup000651
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,1800,360828,44873,1 SSSTS x 5 days,INV-0536,Proj000606,P-DIRECT,Sup000651
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,1500,360829,44873,Accommodation & sustenance,INV-0536,Proj000606,P-DIRECT,Sup000651
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,400,360830,44873,Welfare x 5 days,INV-0536,Proj000606,P-DIRECT,Sup000651
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,120,360831,44873,Fuel,INV-0536,Proj000606,P-DIRECT,Sup000651
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,3600,360832,44873,2 PTS hydro Operatives x 5 days,INV-0537,Proj000606,P-DIRECT,Sup000651
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,1800,360833,44873,1 SSSTS x 5 days,INV-0537,Proj000606,P-DIRECT,Sup000651
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,1900,360834,44873,Hydroseeder unit x 5 days,INV-0537,Proj000606,P-DIRECT,Sup000651
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,1300,360835,44873,1 pallet of material,INV-0537,Proj000606,P-DIRECT,Sup000651
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,400,360836,44873,1 chapter 8 towing vehicle,INV-0537,Proj000606,P-DIRECT,Sup000651
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,1500,360837,44873,Accom & Sus,INV-0537,Proj000606,P-DIRECT,Sup000651
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,240,360838,44873,Fuel for vehicle and hydro,INV-0537,Proj000606,P-DIRECT,Sup000651
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,480,360839,44876,Hire of Richard Weston trailer for an additional 4 days,INV-2016381,Proj000054,P-DIRECT,Sup000649
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,1152,360840,44869,"Road Sweeper on Site at Blithbury sites to be determined.
2 days per week
Minimum 4 Hrs on site
Price per visit",INV-2016368,Proj000054,P-SUB,Sup000649
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,540,360841,44869,Disposal Cost per tonne,INV-2016368,Proj000054,P-SUB,Sup000649
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,1250,360842,44879,Subcontractor services provided on HS2 @ 250.00 per shift,1363,Proj000054,P-SUB,Sup000672
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,200,360923,44881,"Period/End 11/11/2022 T/S GEN002641763
U-00071661 Mr J Booth Basic Days 1.00 HOURS @ 200. 00/ HOUR",PINF2294442,Proj000054,P-DIRECT,Sup000656
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,1274.9,361688,44862,"Subcontractor services provided on site
5 days at 190.00
Mileage - 722 miles at .45p per mile",08,Proj000603,P-SUB,Sup000697
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,1024.15,361691,44876,"Sub-contractor services provided on site
4 days charged at 190.00 per day 
Mileage claim paid at .45p per mile 587",10,Proj000603,P-SUB,Sup000697
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,1277.15,361692,44869,"Sub-contractor services provided on site
5 days charged at 190.00 per day 
Mileage claim 727 miles at .45p per day",09,Proj000603,P-SUB,Sup000697
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,4895,361750,44858,"Sub-contractor services provided on site - seeding team
Supervisor for 5 days 1325.00
4 X operatives 17 days 3570.00",04,Proj000054,P-SUB,Sup000698
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,1525,361806,44881,"Period/End 11/11/2022 T/S GEN002641680
U-00071660 Mr J GalbraithBasic Days 5.00 HOURS @ 305. 00/ HOUR",PINF2294419,Proj000054,P-DIRECT,Sup000656
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,1725,361807,44881,"Period/End 11/11/2022 T/S UT03295674
L-00021872 Mr A Malik Basic Days 5.00 DAYS @ 345. 00/ DAY",PINF2294194,Proj000054,P-DIRECT,Sup000656
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,1250,361808,44881,"Period/End 11/11/2022 T/S GEN002641638
T2U5235560 Mr F HamanBasic Days 5.00 HOURS @ 250. 00/ HOUR",PINF2294416,Proj000054,P-DIRECT,Sup000656
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,6650,362080,44823,25T Long reach + operator from 12th September to 23rd Sept,5218,Proj000054,P-SUB,Sup000681
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,4760,362081,44834,25T Long reach + operator from 12th September to 23rd Sept,5220,Proj000054,P-SUB,Sup000681
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,1500,362083,44883,"Site Management Services - WK33
@ 300.00 per day",INV2236,Proj000606,P-SUB,Sup000684
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,400,362084,44883,Night Away accommodation,INV2236,Proj000606,P-SUB,Sup000684
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,1500,362085,44850,"Delivery Manager, Habitat Creation, HS2
weekending 16/10/22 charged @ 300.00 per day",RSK 020,Proj000054,P-SUB,Sup000695
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,600,362086,44871,"Delivery Manager, Habitat Creation, HS2
weekending 06/11/22 charged @ 300.00 per day",RSK 021,Proj000054,P-SUB,Sup000695
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,1500,362087,44878,"Delivery Manager, Habitat Creation, HS2
weekending 13/11/22 charged @ 300.00 per day",RSK 022,Proj000054,P-SUB,Sup000695
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,1500,362088,44885,"Delivery Manager, Habitat Creation, HS2
weekending 20/11/22 charged @ 300.00 per day",RSK 023,Proj000054,P-SUB,Sup000695
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,6650,362092,44815,Hire of long reach £ 1330 per day from 15th Augus,5185,Proj000054,P-SUB,Sup000681
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,894.15,362093,44874,"Subcontractor provided weekending 06/11/22
@19.87 per hour",3958518,Proj000606,P-SUB,Sup000648
BU008,Subcontractors,691082004CIS,Subcontractors CIS,PL,INV,849.15,362094,44874,"Subcontractor provided weekending 06/11/22
@18.87 per hour",3958519,Proj000606,P-SUB,Sup000648
